12.2656, 6.30636e-07
12.2656, 6.30636e-07
9.21838, 0.000422512
6.58656, 0.018001
6.58656, 0.018001
2.82351, 0.19001
3.31293, 0.17086
3.31293, 0.17086
3.31293, 0.17086
3.05574, 0.182023
3.05574, 0.182023
3.05574, 0.182023
3.05574, 0.182023
3.05574, 0.182023
0.71567, 0.151451
0.71567, 0.151451
-0.388264, 0.0863389
-1.60706, 0.0325883
-1.60706, 0.0325883
-1.03291, 0.0540118
-0.203917, 0.0968649
-0.203917, 0.0968649
1.28355, 0.179591
2.47207, 0.197634
2.18906, 0.199468
2.18906, 0.199468
3.25547, 0.173541
3.25547, 0.173541
4.58458, 0.0979925
6.48362, 0.0201255
3.96449, 0.135164
1.22122, 0.176959
0.734652, 0.152515
0.734652, 0.152515
0.734652, 0.152515
0.692584, 0.15015
0.692584, 0.15015
-0.375081, 0.0870767
0.681713, 0.149533
0.681713, 0.149533
-1.46483, 0.0372182
-1.46483, 0.0372182
-1.46483, 0.0372182
-1.46483, 0.0372182
-1.46483, 0.0372182
-1.08725, 0.0516719
-1.08725, 0.0516719
-1.08725, 0.0516719
-1.53954, 0.0347317
-1.53954, 0.0347317
-1.53954, 0.0347317
-1.96887, 0.0227197
-0.325509, 0.0898728
0.6412, 0.147221
0.6412, 0.147221
0.292936, 0.126603
0.292936, 0.126603
-4.36033, 0.000919362
-4.36033, 0.000919362
-4.36033, 0.000919362
-3.44424, 0.00371913
-2.86721, 0.00805338
-2.86721, 0.00805338
-2.86721, 0.00805338
-2.7407, 0.00943436
-2.7407, 0.00943436
-2.7407, 0.00943436
-2.7407, 0.00943436
-2.7407, 0.00943436
-6.13462, 3.3791e-05
-5.23518, 0.000198975
-5.23518, 0.000198975
-5.23518, 0.000198975
-3.82631, 0.00212999
-3.82631, 0.00212999
-3.82631, 0.00212999
-1.35326, 0.0411597
1.1729, 0.174828
4.57622, 0.0984815
4.14938, 0.124047
4.14938, 0.124047
4.14938, 0.124047
4.16866, 0.122881
4.47085, 0.104697
6.04493, 0.0314291
6.04493, 0.0314291
9.93993, 0.00011162
12.529, 3.22175e-07
12.529, 3.22175e-07
13.2386, 4.8411e-08
15, 2.54407e-10
15, 2.54407e-10
15, 2.54407e-10
15, 2.54407e-10
13.5617, 1.95934e-08
14.2674, 2.48007e-09
14.2674, 2.48007e-09
15, 2.54407e-10
15, 2.54407e-10
15, 2.54407e-10
15, 2.54407e-10
15, 2.54407e-10
14.1468, 3.56241e-09
15, 2.54407e-10
15, 2.54407e-10
15, 2.54407e-10
15, 2.54407e-10
12.4361, 4.0909e-07
12.4361, 4.0909e-07
12.4361, 4.0909e-07
12.4361, 4.0909e-07
10.3735, 4.71206e-05
10.3735, 4.71206e-05
11.6207, 3.03337e-06
12.5104, 3.38071e-07
12.5104, 3.38071e-07
11.266, 6.885e-06
11.266, 6.885e-06
10.2514, 6.03527e-05
12.3044, 5.71861e-07
11.6268, 2.99053e-06
11.6268, 2.99053e-06
11.9917, 1.24461e-06
11.9917, 1.24461e-06
11.9917, 1.24461e-06
15, 2.54407e-10
15, 2.54407e-10
15, 2.54407e-10
15, 2.54407e-10
9.44213, 0.000283543
9.44213, 0.000283543
11.2522, 7.10334e-06
13.3479, 3.57594e-08
15, 2.54407e-10
15, 2.54407e-10
15, 2.54407e-10
15, 2.54407e-10
15, 2.54407e-10
15, 2.54407e-10
15, 2.54407e-10
11.7548, 2.207e-06
13.9479, 6.42134e-09
13.9479, 6.42134e-09
13.9479, 6.42134e-09
13.9479, 6.42134e-09
13.9479, 6.42134e-09
13.9848, 5.75991e-09
13.9848, 5.75991e-09
13.9848, 5.75991e-09
13.9848, 5.75991e-09
13.9848, 5.75991e-09
15, 2.54407e-10
15, 2.54407e-10
15, 2.54407e-10
15, 2.54407e-10
15, 2.54407e-10
14.4288, 1.51943e-09
14.4288, 1.51943e-09
15, 2.54407e-10
15, 2.54407e-10
13.189, 5.54966e-08
13.189, 5.54966e-08
15, 2.54407e-10
10.7859, 1.98619e-05
8.2959, 0.00191683
6.70384, 0.0158015
4.89623, 0.0803957
9.77573, 0.000152852
9.77573, 0.000152852
11.7896, 2.03063e-06
10.0255, 9.44974e-05
9.9853, 0.000102214
9.9853, 0.000102214
12.9986, 9.32133e-08
13.4655, 2.57204e-08
13.4655, 2.57204e-08
12.4331, 4.12288e-07
12.4331, 4.12288e-07
12.4331, 4.12288e-07
12.4331, 4.12288e-07
15, 2.54407e-10
15, 2.54407e-10
15, 2.54407e-10
14.9794, 2.71747e-10
14.9794, 2.71747e-10
12.5251, 3.25457e-07
13.7107, 1.27978e-08
13.7107, 1.27978e-08
13.7107, 1.27978e-08
13.789, 1.02078e-08
13.789, 1.02078e-08
12.4198, 4.2652e-07
12.4198, 4.2652e-07
9.43305, 0.000288242
9.43305, 0.000288242
9.43305, 0.000288242
6.39572, 0.0220907
6.61048, 0.0175338
9.09086, 0.000527387
11.0037, 1.23706e-05
11.6435, 2.875e-06
11.6435, 2.875e-06
11.8689, 1.67793e-06
11.8689, 1.67793e-06
13.9974, 5.55075e-09
13.1995, 5.39299e-08
13.1995, 5.39299e-08
13.1995, 5.39299e-08
8.67167, 0.00106221
10.4588, 3.95417e-05
8.14582, 0.00240265
5.85937, 0.0374046
10.0756, 8.56571e-05
8.30284, 0.00189666
6.99653, 0.0112439
5.55347, 0.0489083
5.55347, 0.0489083
5.55347, 0.0489083
5.82565, 0.0385709
5.82565, 0.0385709
5.82565, 0.0385709
5.82565, 0.0385709
5.18841, 0.0653229
3.4264, 0.165283
3.14693, 0.178321
3.14693, 0.178321
2.90753, 0.187372
-0.703895, 0.0695186
-0.362634, 0.0877755
0.890965, 0.161011
0.890965, 0.161011
4.34975, 0.111943
4.34975, 0.111943
4.34975, 0.111943
2.61819, 0.195158
1.33816, 0.181785
1.24814, 0.178112
-4.21746, 0.00115916
-4.21746, 0.00115916
-5.87988, 5.6989e-05
-5.87988, 5.6989e-05
-4.41244, 0.000843768
-4.41244, 0.000843768
-4.41244, 0.000843768
-3.43071, 0.00379074
-6.87569, 6.73557e-06
-6.87569, 6.73557e-06
-6.87569, 6.73557e-06
-6.87569, 6.73557e-06
-4.93637, 0.000342905
-4.93637, 0.000342905
-5.21731, 0.000205689
-5.21731, 0.000205689
-5.21731, 0.000205689
-5.09105, 0.000259433
-5.09105, 0.000259433
-5.09105, 0.000259433
-5.09105, 0.000259433
-5.09105, 0.000259433
-2.67849, 0.010183
-3.76842, 0.00232312
-3.76842, 0.00232312
-4.35573, 0.000926321
-3.60394, 0.00295932
-3.60394, 0.00295932
-3.60394, 0.00295932
-3.60394, 0.00295932
-5.03624, 0.000286585
-5.03624, 0.000286585
-7.43887, 1.80389e-06
-5.44434, 0.000134147
-5.44434, 0.000134147
-5.37582, 0.000152826
-5.37582, 0.000152826
-5.75931, 7.25735e-05
-5.95566, 4.88653e-05
-4.03683, 0.00154252
-4.03683, 0.00154252
-5.12772, 0.000242618
-5.12772, 0.000242618
-5.12772, 0.000242618
-2.9466, 0.00727708
-4.77481, 0.000455971
-2.35344, 0.0149385
-1.06298, 0.0527091
0.100042, 0.114944
-0.329941, 0.0896214
0.950978, 0.164131
2.7934, 0.190882
2.7934, 0.190882
2.7934, 0.190882
0.36555, 0.130977
0.36555, 0.130977
0.681297, 0.14951
-0.437042, 0.0836315
-1.65025, 0.0312687
-1.65025, 0.0312687
-1.37617, 0.0403281
-2.62798, 0.0108265
-2.49425, 0.0126945
-1.13696, 0.0495884
-2.39445, 0.0142542
-2.39445, 0.0142542
-2.39445, 0.0142542
-2.10177, 0.0197374
0.165942, 0.118925
3.02748, 0.183108
1.847, 0.196388
2.31137, 0.199162
3.17625, 0.177068
3.17625, 0.177068
3.17625, 0.177068
3.17625, 0.177068
2.68119, 0.193781
2.68119, 0.193781
2.68119, 0.193781
2.68119, 0.193781
6.32342, 0.0238158
6.32342, 0.0238158
7.07837, 0.0101844
6.93916, 0.0120398
6.93916, 0.0120398
7.93666, 0.00326093
7.93666, 0.00326093
4.17212, 0.122672
4.17212, 0.122672
4.57231, 0.0987104
4.47682, 0.104343
4.47682, 0.104343
4.47682, 0.104343
9.16167, 0.000466527
9.16167, 0.000466527
9.16167, 0.000466527
9.16167, 0.000466527
8.70294, 0.00100969
9.93438, 0.000112826
9.37322, 0.000321034
9.37322, 0.000321034
6.8243, 0.0137722
9.75644, 0.00015853
9.40462, 0.000303414
10.4352, 4.15145e-05
11.2456, 7.2103e-06
11.2456, 7.2103e-06
10.3183, 5.27257e-05
9.4925, 0.000258746
9.4925, 0.000258746
10.6675, 2.55605e-05
10.6675, 2.55605e-05
11.4105, 4.94964e-06
11.4105, 4.94964e-06
10.2685, 5.83165e-05
9.86141, 0.000129837
7.6407, 0.00493091
3.55923, 0.158338
3.55923, 0.158338
3.55923, 0.158338
3.62698, 0.154646
3.62698, 0.154646
3.62698, 0.154646
1.99599, 0.198436
1.99599, 0.198436
3.90475, 0.138712
0.3502, 0.130054
1.30587, 0.180501
1.30587, 0.180501
1.30587, 0.180501
1.30587, 0.180501
1.30587, 0.180501
1.30587, 0.180501
0.410609, 0.133677
0.410609, 0.133677
0.410609, 0.133677
0.885037, 0.160698
3.53462, 0.159655
3.53462, 0.159655
3.53462, 0.159655
1.91699, 0.197484
1.22652, 0.177188
1.22652, 0.177188
1.22652, 0.177188
3.33141, 0.169976
4.22095, 0.119718
3.24339, 0.174092
1.65191, 0.19212
2.8816, 0.188217
2.8816, 0.188217
2.8816, 0.188217
4.30213, 0.114812
4.30213, 0.114812
4.30213, 0.114812
4.30213, 0.114812
4.79359, 0.0860417
4.79359, 0.0860417
4.39446, 0.109258
1.31168, 0.180735
0.83658, 0.158112
4.09131, 0.127554
4.09131, 0.127554
2.54087, 0.196595
3.77794, 0.146121
